Entity,Code,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ
Taiwan,TWN,1988,295.5737706,13.13832393,119.3565176,0,12.98297051,85.14244311,0,0.008623229
Taiwan,TWN,1989,327.9778173,13.23578644,124.901299,0,13.50960887,78.54489061,0,0.881151372
Taiwan,TWN,1990,339.357985,21.24292433,123.2042364,0,17.72551335,91.29438692,0,0.961511325
Taiwan,TWN,1991,351.6974164,30.85062989,134.7436247,0,10.70458444,98.02808398,0,1.095912549
Taiwan,TWN,1992,361.5274976,30.59332973,155.6831541,0,18.21110584,94.0125891,0,1.169776186
Taiwan,TWN,1993,387.1925927,32.01737349,173.6106157,0,11.4134289,95.42828468,0,1.009675419
Taiwan,TWN,1994,409.6443758,38.88455901,180.9200649,0,14.05980329,96.86270249,0,1.07043194
Taiwan,TWN,1995,442.0903779,43.45642197,186.738861,0,13.44296076,98.09907848,0,1.435525079
Taiwan,TWN,1996,443.9522201,44.34259952,211.1622527,0,13.17516098,104.9658922,0,1.653335928
Taiwan,TWN,1997,461.2990497,52.02496951,241.765622,0,14.57079593,100.74861,0,1.445194273
Taiwan,TWN,1998,476.0343756,61.64446761,262.4477094,0,17.2273957,102.2902631,0,1.714520384
Taiwan,TWN,1999,512.1249275,62.73481664,319.7741885,0,14.03063543,106.7106554,0,2.09188386
Taiwan,TWN,2000,527.9981876,67.67401195,319.7741885,0.000333334,12.66662222,106.9522815,0.003841281,2.939248989
Taiwan,TWN,2001,545.9556358,72.89406284,336.0392217,0.000728572,14.0479111,97.93338692,0.033748264,3.766794128
Taiwan,TWN,2002,547.7781745,81.52759414,364.901567,0.000954194,7.619573609,108.4516429,0.043540871,4.731803493
Taiwan,TWN,2003,570.1269214,84.14766014,394.1406142,0.00125593,8.267118683,105.9546951,0.064735234,4.874230761
Taiwan,TWN,2004,596.1438165,102.3643623,405.7667499,0.001580893,8.689143269,106.899943,0.068359575,5.001243205
Taiwan,TWN,2005,591.456313,103.2008876,419.7049879,0.002582281,10.72228103,107.5197278,0.245586785,4.972044598
Taiwan,TWN,2006,590.3615124,110.6985751,439.4133139,0.0038945,10.92799035,106.5721706,0.737936195,4.942775766
Taiwan,TWN,2007,616.5469648,117.4491151,456.8959464,0.00579063,11.73412632,107.6822299,1.167514468,4.999799647
Taiwan,TWN,2008,555.9215635,127.6596901,436.9790612,0.012062167,11.36441716,107.7728522,1.55287513,4.793311478
Taiwan,TWN,2009,557.7655634,124.6678578,418.6496294,0.024163796,9.83347997,109.0601474,2.063705761,4.582360021
Taiwan,TWN,2010,569.7559557,154.7978081,443.3299652,0.066715185,10.93554896,108.5411474,2.676036269,4.779134557
Taiwan,TWN,2011,518.0771042,170.3994556,463.9475717,0.182092754,10.36515318,109.1434324,3.868220077,4.753277401
Taiwan,TWN,2012,517.9214548,178.8524273,457.267519,0.445806793,14.60341855,104.1166601,3.640755063,4.724893786
Taiwan,TWN,2013,529.4192289,179.3792097,469.7855294,0.864988819,13.88391551,106.6068805,4.198818026,4.713930073
Taiwan,TWN,2014,547.2383664,188.6818376,474.4756791,1.404051439,10.98857954,107.8762203,3.818601036,4.865768459
Taiwan,TWN,2015,552.3375831,201.8037614,455.9627597,2.214848682,11.30841442,92.26332533,3.858486274,4.903438877
Taiwan,TWN,2016,566.9353863,209.6542158,462.8053233,2.847327082,16.50218696,79.62183355,3.664312307,4.787406867
Taiwan,TWN,2017,563.8817429,232.4508057,472.5606487,4.228992603,13.61704786,56.11387189,4.306150005,4.645499091
Taiwan,TWN,2018,565.4602759,236.6215674,471.7552041,6.808864535,11.10558149,68.80135869,4.190178804,4.863132882
Taiwan,TWN,2019,537.1411156,232.5983958,452.9169841,10.26167805,13.72870903,80.03987926,4.633792094,4.909731944
Thailand,THA,1965,27.69637188,0,0.523350419,0,2.33611298,0,0,0
Thailand,THA,1966,32.69149115,0,0.755950605,0,2.95555792,0,0,0
Thailand,THA,1967,36.28418097,0,1.349081079,0,3.80000304,0,0,0
Thailand,THA,1968,47.8285241,0,1.488641191,0,3.9027809,0,0,0
Thailand,THA,1969,51.7997495,0,1.581681265,0,2.90555788,0,0,0
Thailand,THA,1970,60.30310824,0,1.686351349,0,4.96389286,0,0,0
Thailand,THA,1971,67.13242787,0,1.328728563,0,5.68889344,0,0,0
Thailand,THA,1972,84.27279825,0,1.044398096,0,4.80000384,0,0,0
Thailand,THA,1973,89.21054859,0,1.118190505,0,5.2222264,0,0,0
Thailand,THA,1974,90.82008349,0,1.676756591,0,6.82778324,0,0,0
Thailand,THA,1975,98.46384405,0,1.602719952,0,9.44167422,0,0,0
Thailand,THA,1976,103.6708349,0,1.858998837,0,10.10278586,0,0,0
Thailand,THA,1977,116.480209,0,1.78802089,0,9.0694517,0,0,0
Thailand,THA,1978,130.5579003,0,2.302683692,0,5.8611158,0,0,0
Thailand,THA,1979,132.2696883,0,4.841898514,0,9.06389614,0,0,0
Thailand,THA,1980,137.679276,0,5.235458028,0,3.53611394,0,0,0
Thailand,THA,1981,131.4029754,2.756312205,5.823669009,0,8.26111772,0,0,0
Thailand,THA,1982,119.4627014,14.04905124,7.591523463,0,10.65556408,0,0,0
Thailand,THA,1983,133.8086184,16.53787323,7.289038551,0,10.1666748,0,0,0
Thailand,THA,1984,139.4513166,24.69050975,9.178240523,0,11.33612018,0,0,0
Thailand,THA,1985,132.3462912,32.45935597,18.43503013,0,10.25278598,0,0,0
Thailand,THA,1986,137.9749932,34.87255454,18.08711343,0,15.36584563,0,0,0
Thailand,THA,1987,150.9600113,48.35090384,26.11434975,0,11.26731457,0,0,0.013666678
Thailand,THA,1988,170.8206335,57.06449987,26.90626033,0,10.32825826,0,0,0.083861178
Thailand,THA,1989,200.7549599,55.9458467,32.77131745,0,15.31170669,0,0,0.059916715
Thailand,THA,1990,241.0009658,60.65257185,45.35105603,0,13.61142756,0,0,0.0694695
Thailand,THA,1991,257.5100622,75.09366039,53.11431804,0,12.51487112,0,0,0.082408399
Thailand,THA,1992,289.7763923,81.41345,56.84666569,0,11.55262035,0,0,0.057947269
Thailand,THA,1993,334.9962095,92.20902458,63.31919086,0,10.03473303,0,0,0.081747288
Thailand,THA,1994,373.6502145,102.050359,73.21667957,0,12.23223756,0,0,0.141009946
Thailand,THA,1995,407.4526843,105.6873739,83.52334583,0,18.3139341,0,0,0.396525484
Thailand,THA,1996,450.3811228,123.1391839,101.6228933,0,20.04168826,0,0,0.575336044
Thailand,THA,1997,453.6328239,154.4661618,104.803938,0,19.67223796,0,0,0.759723566
Thailand,THA,1998,415.2801473,164.9493224,84.08480094,0,14.13562798,0,0,0.859753729
Thailand,THA,1999,442.7437351,183.2413679,89.39653614,0,9.471307577,0,0,1.242871236
Thailand,THA,2000,421.147976,211.9538567,91.69597126,0,16.36513531,0,0,1.463605313
Thailand,THA,2001,416.3884095,245.6054761,102.0777258,0,17.03960211,0,0,1.714042485
Thailand,THA,2002,462.5330671,266.8927104,108.9419886,0,20.19969035,0,0,2.06303985
Thailand,THA,2003,513.5295417,284.2220166,111.2722807,0,19.63652773,0,0,3.35503254
Thailand,THA,2004,553.9336485,297.5506065,124.6729854,0,15.96131818,0,0,4.986087463
Thailand,THA,2005,555.4553068,320.5921655,134.7622409,0,15.25477122,0,0,4.993130049
Thailand,THA,2006,546.0398521,330.1125868,143.8185771,0.097509512,21.25015065,0,0.000350158,5.318058376
Thailand,THA,2007,551.9890542,351.7207341,161.6283574,0.102956332,21.14737145,0,0.001046563,6.426721941
Thailand,THA,2008,534.0507141,369.4175518,174.3094772,0.102633622,18.3481094,0,0.001272361,5.648244575
Thailand,THA,2009,557.9624519,381.2447374,174.8951764,0.116481575,18.27432203,0,0.002623459,5.908811277
Thailand,THA,2010,576.1967729,432.0559748,179.4848829,0.152061471,13.94093155,0,0.010231297,8.775379617
Thailand,THA,2011,600.7631317,443.1809615,182.5190255,0.244738001,20.56307651,0,0.012957327,10.31156365
Thailand,THA,2012,629.2036248,486.3354181,191.5618481,1.283951785,21.71678843,0,0.044248975,12.09680257
Thailand,THA,2013,651.4478441,488.6436477,188.5354263,3.219441582,13.85625024,0,0.899423611,14.40490389
Thailand,THA,2014,652.1936098,499.4477213,207.8705801,4.920524146,13.14084,0,1.007785237,17.09535401
Thailand,THA,2015,689.2592226,509.6099688,204.0738994,6.015778622,9.513766688,0,0.829762569,18.56045376
Thailand,THA,2016,715.0652625,505.6429556,208.0304524,8.492462415,8.910114525,0,0.867604244,22.17192658
Thailand,THA,2017,733.5631582,500.8383446,208.8568792,11.35750909,11.71797437,0,2.772502218,23.23394339
Thailand,THA,2018,745.7772567,500.1965185,222.6699529,12.39911589,18.88148016,0,4.841658938,27.00351756
Thailand,THA,2019,756.4088397,508.3263165,198.3310132,12.41584491,15.62483453,0,6.590930382,33.99339003
Trinidad and Tobago,TTO,1965,22.19792155,11.42775914,0,0,0,0,0,0
Trinidad and Tobago,TTO,1966,22.35365145,13.42376074,0,0,0,0,0,0
Trinidad and Tobago,TTO,1967,23.32185303,14.81601185,0,0,0,0,0,0
Trinidad and Tobago,TTO,1968,23.76880664,15.54551244,0,0,0,0,0,0
Trinidad and Tobago,TTO,1969,24.91830647,15.6240125,0,0,0,0,0,0
Trinidad and Tobago,TTO,1970,25.56088227,19.1197353,0,0,0,0,0,0
Trinidad and Tobago,TTO,1971,26.41345252,18.63501491,0,0,0,0,0,0.0972223
Trinidad and Tobago,TTO,1972,42.87169291,19.26076541,0,0,0,0,0,0.0972223
Trinidad and Tobago,TTO,1973,43.14622757,18.4980148,0,0,0,0,0,0.08055562
Trinidad and Tobago,TTO,1974,42.48519677,16.89976352,0,0,0,0,0,0.0694445
Trinidad and Tobago,TTO,1975,32.48157932,15.35976229,0,0,0,0,0,0.06388894
Trinidad and Tobago,TTO,1976,36.52462589,17.28826383,0,0,0,0,0,0.05277782
Trinidad and Tobago,TTO,1977,35.65533575,20.32151626,0,0,0,0,0,0.06388894
Trinidad and Tobago,TTO,1978,32.08277789,24.26026941,0,0,0,0,0,0.08055562
Trinidad and Tobago,TTO,1979,24.69456503,25.07652006,0,0,0,0,0,0.08055562
Trinidad and Tobago,TTO,1980,19.53477035,28.33252267,0,0,0,0,0,0.07222228
Trinidad and Tobago,TTO,1981,19.36063104,31.20952497,0,0,0,0,0,0.05277782
Trinidad and Tobago,TTO,1982,21.47492246,37.93128035,0,0,0,0,0,0.05000004
Trinidad and Tobago,TTO,1983,18.66900216,39.29728144,0,0,0,0,0,0.04444448
Trinidad and Tobago,TTO,1984,15.96930333,41.17603294,0,0,0,0,0,0.03611114
Trinidad and Tobago,TTO,1985,16.89596852,42.15203372,0,0,0,0,0,0.04722226
Trinidad and Tobago,TTO,1986,18.23387431,43.13453451,0,0,0,0,0,0.07222228
Trinidad and Tobago,TTO,1987,12.22131922,45.69353655,0,0,0,0,0,0.08611118
Trinidad and Tobago,TTO,1988,11.07358414,52.59429208,0,0,0,0,0,0.07500006
Trinidad and Tobago,TTO,1989,9.943677955,52.69479216,0,0,0,0,0,0.07222228
Trinidad and Tobago,TTO,1990,14.86725578,54.63379371,0,0,0,0,0,0.08611118
Trinidad and Tobago,TTO,1991,13.95741728,55.3516989,0,0,0,0,0,0.0694445
Trinidad and Tobago,TTO,1992,19.86268561,53.48805401,0,0,0,0,0,0.0833334
Trinidad and Tobago,TTO,1993,17.29502606,60.03318587,0,0,0,0,0,0.07777784
Trinidad and Tobago,TTO,1994,13.18391721,68.75727453,0,0,0,0,0,0.08888896
Trinidad and Tobago,TTO,1995,15.05341232,73.81328046,0,0,0,0,0,0.09166674
Trinidad and Tobago,TTO,1996,17.40295114,83.34411325,0,0,0,0,0,0.04722226
Trinidad and Tobago,TTO,1997,10.27436433,90.44343678,0,0,0,0,0,0.05000004
Trinidad and Tobago,TTO,1998,11.79020638,90.44343678,0,0,0,0,0,0.05000004
Trinidad and Tobago,TTO,1999,20.85422724,92.77746096,0,0,0,0,0,0.05000004
Trinidad and Tobago,TTO,2000,20.6408109,98.13048314,0,0.000352778,0,0,0,0.0555556
Trinidad and Tobago,TTO,2001,19.18291587,108.9441933,0,0.001752436,0,0,0,0.080032532
Trinidad and Tobago,TTO,2002,21.74689302,117.3073043,0,0.00264597,0,0,0,0.07129038
Trinidad and Tobago,TTO,2003,20.74759842,135.2011251,0,0.004081093,0,0,0,0.032692334
Trinidad and Tobago,TTO,2004,22.76428065,148.7054705,0,0.005887744,0,0,0,0.062261196
Trinidad and Tobago,TTO,2005,20.10965324,163.7532147,0,0.006291619,0,0,0,0.059177263
Trinidad and Tobago,TTO,2006,21.98622745,192.7617032,0,0.007179565,0,0,0,0.069496911
Trinidad and Tobago,TTO,2007,25.01718762,196.4504339,0,0.007652662,0,0,0,0.05046879
Trinidad and Tobago,TTO,2008,26.62460367,191.5811862,0,0.008262429,0,0,0,0.052795073
Trinidad and Tobago,TTO,2009,25.51399004,190.8848715,0,0.009273927,0,0,0,0.049845719
Trinidad and Tobago,TTO,2010,26.45828186,207.4010328,0,0.010439886,0,0,0,0
Trinidad and Tobago,TTO,2011,24.84929342,204.8133702,0,0.010376228,0,0,0,0
Trinidad and Tobago,TTO,2012,23.72961323,202.3600175,0,0.010313342,0,0,0,0
Trinidad and Tobago,TTO,2013,26.72852419,203.5564688,0,0.010251213,0,0,0,0
Trinidad and Tobago,TTO,2014,23.99913764,205.1010523,0,0.011421566,0,0,0,0
Trinidad and Tobago,TTO,2015,26.24133014,196.0478601,0,0.013030814,0,0,0,0
Trinidad and Tobago,TTO,2016,27.77455638,169.4448467,0,0.012953709,0,0,0,0
Trinidad and Tobago,TTO,2017,25.77880361,183.4934291,0,0.01287751,0,0,0,0
Trinidad and Tobago,TTO,2018,24.42101668,173.7476408,0,0.011606712,0,0,0,0
Trinidad and Tobago,TTO,2019,22.82597877,175.4182108,0,0.011563918,0,0,0,0
Tunisia,TUN,1966,,,,,,,,
Tunisia,TUN,1967,,,,,,,,
Tunisia,TUN,1968,,,,,,,,
Tunisia,TUN,1969,,,,,,,,
Tunisia,TUN,1970,,,,,,,,
Tunisia,TUN,1971,,,,,,,,
Tunisia,TUN,1972,,,,,,,,
Tunisia,TUN,1973,,,,,,,,
Tunisia,TUN,1974,,,,,,,,
Tunisia,TUN,1975,,,,,,,,
Tunisia,TUN,1976,,,,,,,,
Tunisia,TUN,1977,,,,,,,,
Tunisia,TUN,1978,,,,,,,,
Tunisia,TUN,1979,,,,,,,,
Tunisia,TUN,1980,,,,,,,,
Tunisia,TUN,1981,,,,,,,,
Tunisia,TUN,1982,,,,,,,,
Tunisia,TUN,1983,,,,,,,,
Tunisia,TUN,1984,,,,,,,,
Tunisia,TUN,1985,,,,,,,,
Tunisia,TUN,1986,,,,,,,,
Tunisia,TUN,1987,,,,,,,,
Tunisia,TUN,1988,,,,,,,,
Tunisia,TUN,1989,,,,,,,,
Tunisia,TUN,1990,,,,,,,,
Tunisia,TUN,1991,,,,,,,,
Tunisia,TUN,1992,,,,,,,,
Tunisia,TUN,1993,,,,,,,,
Tunisia,TUN,1994,,,,,,,,
Tunisia,TUN,1995,,,,,,,,
Tunisia,TUN,1996,,,,,,,,
Tunisia,TUN,1997,,,,,,,,
Tunisia,TUN,1998,,,,,,,,
Tunisia,TUN,1999,,,,,,,,
Tunisia,TUN,2000,,,,,,,,
Tunisia,TUN,2001,,,,,,,,
Tunisia,TUN,2002,,,,,,,,
Tunisia,TUN,2003,,,,,,,,
Tunisia,TUN,2004,,,,,,,,
Tunisia,TUN,2005,,,,,,,,
Tunisia,TUN,2006,,,,,,,,
Tunisia,TUN,2007,,,,,,,,
Tunisia,TUN,2008,,,,,,,,
Tunisia,TUN,2009,,,,,,,,
Tunisia,TUN,2010,,,,,,,,
Tunisia,TUN,2011,,,,,,,,
Tunisia,TUN,2012,,,,,,,,
Tunisia,TUN,2013,,,,,,,,
Tunisia,TUN,2014,,,,,,,,
Tunisia,TUN,2015,,,,,,,,
Tunisia,TUN,2016,,,,,,,,
Tunisia,TUN,2017,,,,,,,,
Tunisia,TUN,2018,,,,,,,,
Tunisia,TUN,2019,,,,,,,,
Turkey,TUR,1965,41.98877804,0,42.68213415,0,6.05278262,0,0,0.277778
Turkey,TUR,1966,50.11615148,0,47.496958,0,6.494727418,0,0,0.33888916
Turkey,TUR,1967,58.84785097,0,42.10063368,0,6.616116404,0,0,0.48055594
Turkey,TUR,1968,70.70337878,0,45.76408661,0,8.818895944,0,0,0.49722262
Turkey,TUR,1969,78.65878209,0,48.61343889,0,9.569174322,0,0,0.49444484
Turkey,TUR,1970,83.33815084,0,53.84694308,0,8.424451184,0,0,0.46111148
Turkey,TUR,1971,98.78938236,0,55.35884429,0,7.250561356,0,0,0.45000036
Turkey,TUR,1972,111.9865257,0,59.40608752,0,8.900562676,0,0,0.4861115
Turkey,TUR,1973,136.5555701,0,60.72027858,0,7.231672452,0,0,0.54722266
Turkey,TUR,1974,132.871458,0,66.22127298,0,9.321674124,0,0,0.57500046
Turkey,TUR,1975,146.7587699,0,68.76824501,0,16.39890201,0,0,0.6111116
Turkey,TUR,1976,165.7760162,0,72.14094771,0,23.26335194,0,0,0.44722258
Turkey,TUR,1977,187.7123957,0,74.32738946,0,23.81196349,0,0,0.60555604
Turkey,TUR,1978,201.0747036,0,75.40898033,0,25.93002074,0,0,0.38055586
Turkey,TUR,1979,179.0936563,0,77.28141183,0,28.58030064,0,0,0.4027781
Turkey,TUR,1980,182.7018253,0,81.80548544,0,31.522803,0,0,0.37777808
Turkey,TUR,1981,180.029364,0,83.5034668,0,35.04475026,0,0,0.3055558
Turkey,TUR,1982,192.6780233,0.339912772,93.77276502,0,39.35197593,0,0,0
Turkey,TUR,1983,202.6175535,0.373425299,103.1814425,0,31.50752521,0,0,0
Turkey,TUR,1984,201.6366152,0.363850291,115.9395628,0,37.29530761,0,0,0.061388938
Turkey,TUR,1985,211.2091015,0.469175375,138.780901,0,33.45808232,0,0,0.01666668
Turkey,TUR,1986,228.7446669,4.002353202,152.7252822,0,32.97947083,0,0,0.121111208
Turkey,TUR,1987,258.1403551,4.998153999,161.238449,0,51.71615248,0,0,0.160833462
Turkey,TUR,1988,274.3426514,11.35595908,155.8886447,0,80.41561989,0,0,0.190000152
Turkey,TUR,1989,258.5268532,30.18999915,175.6712905,0,49.83226209,0,0,0.173889028
Turkey,TUR,1990,274.5054232,32.29650084,186.5220892,0,64.29894033,0,0,0.222500178
Turkey,TUR,1991,267.4725368,39.56393165,199.2569494,0,63.00921707,0,0,0.332500266
Turkey,TUR,1992,282.5666738,43.28860963,198.5358888,0,73.80005904,0,0,0.324166926
Turkey,TUR,1993,323.7597143,47.41543793,183.707627,0,94.308131,0,0,0.37222252
Turkey,TUR,1994,309.5863293,50.27836522,184.2542374,0,84.9609013,0,0,0.3611114
Turkey,TUR,1995,347.1482744,65.04302703,192.3370939,0,98.7248012,0,0,0.856389574
Turkey,TUR,1996,362.571927,75.70001056,216.3530631,0,112.4312011,0,0,0.719722798
Turkey,TUR,1997,357.101766,93.07864946,241.6948534,0,110.6003663,0,0,1.046667504
Turkey,TUR,1998,356.4588816,98.34490368,250.7662606,0,117.3028716,0,0.01527779,0.90555628
Turkey,TUR,1999,354.8021025,118.5577448,232.9956064,0,96.32646595,0,0.05694449,0.594167142
Turkey,TUR,2000,371.8378169,139.4695616,261.221639,0,85.77367973,0,0.092777852,0.67083387
Turkey,TUR,2001,346.0046079,153.4586478,214.6085617,0,66.26114067,0,0.17220793,0.755065539
Turkey,TUR,2002,369.9284332,166.3944831,224.1451693,0,92.35888034,0,0.131613009,0.643258579
Turkey,TUR,2003,364.5805922,200.4815104,242.0902737,0,96.25031738,0,0.167275775,0.456602929
Turkey,TUR,2004,372.771481,211.6842693,256.8603855,0,124.7489692,0,0.156194392,0.458025844
Turkey,TUR,2005,368.0187594,257.2325808,257.6861161,0,106.4128225,0,0.158702659,0.345380023
Turkey,TUR,2006,382.6084778,291.9707086,304.3340835,0,118.2628934,0,0.348821034,0.395196857
Turkey,TUR,2007,389.5366014,338.9073961,342.6665941,0,95.22876368,0,0.932610121,0.677190229
Turkey,TUR,2008,384.222779,352.9826574,344.2017554,0,87.82407647,0,2.234551477,0.804319743
Turkey,TUR,2009,391.0567892,337.2221948,359.3440275,0,94.33538411,0,3.923041719,1.803336782
Turkey,TUR,2010,381.2085169,358.2106116,365.6242325,0.006257674,135.0496203,0,7.604194734,2.610346874
Turkey,TUR,2011,373.0217681,418.3991097,394.0107592,0.007415578,135.6335719,0,12.24182382,2.687715107
Turkey,TUR,2012,391.9234585,433.1924966,424.4371895,0.010967036,149.0463571,0,15.09588329,3.841158224
Turkey,TUR,2013,419.0954453,439.6652017,367.0919393,0.017370264,152.1309455,0,19.34890855,5.740469351
Turkey,TUR,2014,431.0954965,466.4656482,420.1457161,0.044281473,103.4371935,0,21.68277932,8.771202825
Turkey,TUR,2015,513.3203742,459.5907927,404.0263953,0.491077774,169.863124,0,29.47799828,11.80272239
Turkey,TUR,2016,549.1973279,445.046356,447.2605348,2.623182572,169.0719252,0,39.02232412,16.22854997
Turkey,TUR,2017,576.1516128,515.6811875,458.9121919,7.223255779,145.5463664,0,44.75953581,20.6287665
Turkey,TUR,2018,554.7835993,472.3255529,475.2206307,19.38548334,148.9700753,0,49.58138469,25.05393159
Turkey,TUR,2019,564.5512324,432.2011292,471.2401076,27.03926526,220.777836,0,53.74381952,31.47415022
Turkmenistan,TKM,1985,57.59940356,81.75104868,3.744862996,0,0.00833334,0,0,0
Turkmenistan,TKM,1986,41.93188205,132.4219348,3.744862996,0,0.00833334,0,0,0
Turkmenistan,TKM,1987,41.88785565,131.5417719,3.744862996,0,0.00833334,0,0,0
Turkmenistan,TKM,1988,41.85757767,133.3068299,3.209882568,0,0.00833334,0,0,0
Turkmenistan,TKM,1989,41.81504515,137.7218408,3.744862996,0,0.00833334,0,0,0
Turkmenistan,TKM,1990,54.81689458,92.78620992,4.279843424,0,0.00833334,0,0,0
Turkmenistan,TKM,1991,61.30599799,90.93124285,3.744862996,0,0.00833334,0,0,0
Turkmenistan,TKM,1992,59.06325725,88.29075402,1.604941284,0,0.011666676,0,0,0
Turkmenistan,TKM,1993,33.98766525,88.29075402,0,0,0.0138889,0,0,0
Turkmenistan,TKM,1994,34.15266788,96.23114876,0.058150047,0,0.01111112,0,0,0
Turkmenistan,TKM,1995,31.38899706,75.92115218,0.058150047,0,0.01111112,0,0,0
Turkmenistan,TKM,1996,36.50997171,119.3500955,0.534980428,0,0.0138889,0,0,0
Turkmenistan,TKM,1997,35.72839247,84.02631722,0,0,0.0138889,0,0,0
Turkmenistan,TKM,1998,45.84153223,103.2763326,0,0,0.01666668,0,0,0
Turkmenistan,TKM,1999,50.0384492,92.30382384,0,0,0.0138889,0,0,0
Turkmenistan,TKM,2000,48.20109495,71.61005729,0,0,0.008761118,0,0,0
Turkmenistan,TKM,2001,46.02658432,105.2013342,0,0,0.008704228,0,0,0
Turkmenistan,TKM,2002,52.57741873,74.97880998,0,0,0.008648071,0,0,0
Turkmenistan,TKM,2003,59.93597212,116.1738429,0,0,0.008592635,0,0,0
Turkmenistan,TKM,2004,59.8601265,114.5375916,0,0,0.008537905,0,0,0
Turkmenistan,TKM,2005,60.12913338,116.4625932,0,0,0.008483868,0,0,0
Turkmenistan,TKM,2006,58.5264021,119.9275959,0,0,0.00843051,0,0,0
Turkmenistan,TKM,2007,61.5135831,111.6500893,0,0,0.008377819,0,0,0
Turkmenistan,TKM,2008,63.12184328,78.92506314,0,0,0.008325783,0,0,0
Turkmenistan,TKM,2009,60.45997281,171.1326369,0,0,0.008274389,0,0,0
Turkmenistan,TKM,2010,66.83827958,182.7190039,0,0.000415875,0.008223626,0,0,0
Turkmenistan,TKM,2011,69.63587626,207.3527207,0,0.001183652,0.008173482,0,0,0
Turkmenistan,TKM,2012,72.56986806,229.3846041,0,0.002527932,0.008123946,0,0,0
Turkmenistan,TKM,2013,74.91967327,193.31227,0,0.004733249,0.008075006,0,0,0
Turkmenistan,TKM,2014,78.39160132,199.6301204,0,0.007933764,0.008026653,0,0,0
Turkmenistan,TKM,2015,78.93787371,253.8632523,0,0.013205368,0.007978875,0,0,0
Turkmenistan,TKM,2016,78.36472603,251.1502526,0,0.017550926,0.007931663,0,0,0
Turkmenistan,TKM,2017,78.48762616,247.5889998,0,0.017400014,0.007885006,0,0,0
Turkmenistan,TKM,2018,81.12234565,283.923531,0,0.017298259,0.007838895,0,0,0
Turkmenistan,TKM,2019,86.67458075,315.3266036,0,0.017234481,0.007809993,0,0,0
Turkmenistan,TKM,1980,,,,,,,,
Turkmenistan,TKM,1981,,,,,,,,
Turkmenistan,TKM,1982,,,,,,,,
Turkmenistan,TKM,1983,,,,,,,,
Turkmenistan,TKM,1984,,,,,,,,
USSR,OWID_USS,1965,1994.851157,1216.759245,3459.191048,0,226.2057365,5.168246912,0,0
USSR,OWID_USS,1966,2136.249114,1357.375423,3585.221915,0,255.0640929,5.732948475,0,0
USSR,OWID_USS,1967,2327.54548,1494.426271,3640.723182,0,246.0307524,6.260821675,0,0
USSR,OWID_USS,1968,2481.118054,1613.605335,3608.973257,0,289.0002312,8.703769741,0,0
USSR,OWID_USS,1969,2638.381088,1724.435209,3660.710604,0,319.9474782,10.09097141,0,0
USSR,OWID_USS,1970,2904.443813,1894.848974,3630.396596,0,345.4919431,12.19018809,0,0
USSR,OWID_USS,1971,3079.172448,2071.219999,3703.808077,0,350.2752802,14.96459142,0,0
USSR,OWID_USS,1972,3339.663729,2178.484543,3803.026367,0,341.3863842,27.31436907,0,0
USSR,OWID_USS,1973,3590.401264,2369.150738,3848.099059,0,339.8474941,39.75007958,0,0
USSR,OWID_USS,1974,3944.17378,2512.158846,3866.990419,0,366.7502934,59.61284325,0,0
USSR,OWID_USS,1975,4134.599659,2740.97182,3977.061926,0,349.9641689,79.48788303,0,0
USSR,OWID_USS,1976,4248.624016,3016.26948,3972.755944,0,377.0419683,105.979752,0,0
USSR,OWID_USS,1977,4418.753192,3231.971967,4044.117757,0,408.3725489,141.7523684,0,0
USSR,OWID_USS,1978,4689.109158,3446.478488,4019.643839,0,471.3920438,145.7298316,0,0
USSR,OWID_USS,1979,4771.347388,3658.604361,4048.738753,0,477.8420489,165.6048714,0,0
USSR,OWID_USS,1980,5001.705731,3770.776875,3925.493385,0,510.9392976,205.3426748,0,0
USSR,OWID_USS,1981,5045.314895,3993.045887,3900.587004,0,518.7337483,241.9132391,0,0
USSR,OWID_USS,1982,5008.482464,4310.461833,3960.330232,0,485.2142771,278.4838033,0,0
USSR,OWID_USS,1983,4935.322227,4621.897953,3970.48941,0,501.0059564,309.4319042,0,0
USSR,OWID_USS,1984,4936.033554,5043.182352,3933.015355,0,563.8560066,399.4404229,0,0
Ukraine,UKR,1985,759.8971056,849.9156259,987.9130218,0,29.75731714,148.0745707,0,0
Ukraine,UKR,1986,762.5031233,896.966487,980.784365,0,29.59772757,118.6364327,0,0
Ukraine,UKR,1987,792.7695747,916.3915886,971.873544,0,26.65145854,140.0705398,0,0
Ukraine,UKR,1988,728.0066237,971.1320453,916.6264538,0,33.14552652,200.0025622,0,0
Ukraine,UKR,1989,695.8081635,981.722393,835.83501,0,28.13686918,184.7678961,0,0
Ukraine,UKR,1990,754.7321913,1209.675132,965.9329966,0,29.20557892,211.6085026,0,0
Ukraine,UKR,1991,687.8613285,1149.469147,857.3917034,0,32.5278038,208.6973892,0,0
Ukraine,UKR,1992,507.5404383,979.952603,843.973881,0,21.89723974,204.861275,0,0
Ukraine,UKR,1993,295.3649726,879.3111754,751.6943627,0,30.66391342,209.0085005,0,0
